ANIO,ID_MES,TRANSPORTE,VARIABLE,ID_ENTIDAD,ID_MUNICIPIO,VALOR,ESTATUS
1986,	01,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4201,Cifras Definitivas
1986,	01,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2601,Cifras Definitivas
1986,	01,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,27199400,Cifras Definitivas
1986,	01,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,172000400,Cifras Definitivas
1986,	01,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,22451,Cifras Definitivas
1986,	01,Red de Transporte de Pasajeros,Rutas,	09,	999,219,Cifras Definitivas
1986,	01,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,60786000,Cifras Definitivas
1986,	01,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2126600,Cifras Definitivas
1986,	01,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,115,Cifras Definitivas
1986,	01,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,110245300,Cifras Definitivas
1986,	01,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,152,Cifras Definitivas
1986,	02,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4229,Cifras Definitivas
1986,	02,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2726,Cifras Definitivas
1986,	02,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,24698800,Cifras Definitivas
1986,	02,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,161299600,Cifras Definitivas
1986,	02,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,22483,Cifras Definitivas
1986,	02,Red de Transporte de Pasajeros,Rutas,	09,	999,220,Cifras Definitivas
1986,	02,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,53320000,Cifras Definitivas
1986,	02,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,1831200,Cifras Definitivas
1986,	02,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,115,Cifras Definitivas
1986,	02,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,98372400,Cifras Definitivas
1986,	02,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,152,Cifras Definitivas
1986,	03,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4302,Cifras Definitivas
1986,	03,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2676,Cifras Definitivas
1986,	03,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,27199400,Cifras Definitivas
1986,	03,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,157600900,Cifras Definitivas
1986,	03,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,22460,Cifras Definitivas
1986,	03,Red de Transporte de Pasajeros,Rutas,	09,	1000,220,Cifras Definitivas
1986,	03,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,57643000,Cifras Definitivas
1986,	03,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2061500,Cifras Definitivas
1986,	03,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,115,Cifras Definitivas
1986,	03,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,103989500,Cifras Definitivas
1986,	03,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,152,Cifras Definitivas
1986,	04,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4320,Cifras Definitivas
1986,	04,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2633,Cifras Definitivas
1986,	04,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,26901000,Cifras Definitivas
1986,	04,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,171699000,Cifras Definitivas
1986,	04,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,22542,Cifras Definitivas
1986,	04,Red de Transporte de Pasajeros,Rutas,	09,	999,220,Cifras Definitivas
1986,	04,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,58166000,Cifras Definitivas
1986,	04,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2079000,Cifras Definitivas
1986,	04,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,115,Cifras Definitivas
1986,	04,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,112752000,Cifras Definitivas
1986,	04,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,152,Cifras Definitivas
1986,	05,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4128,Cifras Definitivas
1986,	05,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2598,Cifras Definitivas
1986,	05,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,26498800,Cifras Definitivas
1986,	05,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,165499700,Cifras Definitivas
1986,	05,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,22611,Cifras Definitivas
1986,	05,Red de Transporte de Pasajeros,Rutas,	09,	999,220,Cifras Definitivas
1986,	05,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,60099000,Cifras Definitivas
1986,	05,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2083200,Cifras Definitivas
1986,	05,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,115,Cifras Definitivas
1986,	05,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,118057300,Cifras Definitivas
1986,	05,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,152,Cifras Definitivas
1986,	06,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4191,Cifras Definitivas
1986,	06,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2594,Cifras Definitivas
1986,	06,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,25800000,Cifras Definitivas
1986,	06,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,176301000,Cifras Definitivas
1986,	06,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,22740,Cifras Definitivas
1986,	06,Red de Transporte de Pasajeros,Rutas,	09,	999,220,Cifras Definitivas
1986,	06,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,59951000,Cifras Definitivas
1986,	06,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2073000,Cifras Definitivas
1986,	06,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,115,Cifras Definitivas
1986,	06,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,114735000,Cifras Definitivas
1986,	06,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,152,Cifras Definitivas
1986,	07,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4198,Cifras Definitivas
1986,	07,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2664,Cifras Definitivas
1986,	07,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,27298600,Cifras Definitivas
1986,	07,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,168900400,Cifras Definitivas
1986,	07,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,22667,Cifras Definitivas
1986,	07,Red de Transporte de Pasajeros,Rutas,	09,	999,220,Cifras Definitivas
1986,	07,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,63443000,Cifras Definitivas
1986,	07,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2253700,Cifras Definitivas
1986,	07,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,119,Cifras Definitivas
1986,	07,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,124288300,Cifras Definitivas
1986,	07,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,158,Cifras Definitivas
1986,	08,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4145,Cifras Definitivas
1986,	08,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2688,Cifras Definitivas
1986,	08,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,26399600,Cifras Definitivas
1986,	08,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,167099300,Cifras Definitivas
1986,	08,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,22714,Cifras Definitivas
1986,	08,Red de Transporte de Pasajeros,Rutas,	09,	999,222,Cifras Definitivas
1986,	08,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,61739000,Cifras Definitivas
1986,	08,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2228900,Cifras Definitivas
1986,	08,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,119,Cifras Definitivas
1986,	08,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,120106400,Cifras Definitivas
1986,	08,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,158,Cifras Definitivas
1986,	09,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4216,Cifras Definitivas
1986,	09,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2890,Cifras Definitivas
1986,	09,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,26799000,Cifras Definitivas
1986,	09,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,172599000,Cifras Definitivas
1986,	09,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,23189,Cifras Definitivas
1986,	09,Red de Transporte de Pasajeros,Rutas,	09,	999,222,Cifras Definitivas
1986,	09,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,59929000,Cifras Definitivas
1986,	09,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2157000,Cifras Definitivas
1986,	09,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,119,Cifras Definitivas
1986,	09,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,115131000,Cifras Definitivas
1986,	09,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,158,Cifras Definitivas
1986,	10,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4247,Cifras Definitivas
1986,	10,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2851,Cifras Definitivas
1986,	10,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,27900000,Cifras Definitivas
1986,	10,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,176399300,Cifras Definitivas
1986,	10,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,23098,Cifras Definitivas
1986,	10,Red de Transporte de Pasajeros,Rutas,	09,	999,222,Cifras Definitivas
1986,	10,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,63116000,Cifras Definitivas
1986,	10,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2278500,Cifras Definitivas
1986,	10,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,119,Cifras Definitivas
1986,	10,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,120128100,Cifras Definitivas
1986,	10,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,158,Cifras Definitivas
1986,	11,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4299,Cifras Definitivas
1986,	11,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2711,Cifras Definitivas
1986,	11,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,26199000,Cifras Definitivas
1986,	11,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,167400000,Cifras Definitivas
1986,	11,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,23318,Cifras Definitivas
1986,	11,Red de Transporte de Pasajeros,Rutas,	09,	999,222,Cifras Definitivas
1986,	11,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,59128000,Cifras Definitivas
1986,	11,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2124000,Cifras Definitivas
1986,	11,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,119,Cifras Definitivas
1986,	11,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,111690000,Cifras Definitivas
1986,	11,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,158,Cifras Definitivas
1986,	12,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4621,Cifras Definitivas
1986,	12,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2614,Cifras Definitivas
1986,	12,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,29499600,Cifras Definitivas
1986,	12,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,206199600,Cifras Definitivas
1986,	12,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,22474,Cifras Definitivas
1986,	12,Red de Transporte de Pasajeros,Rutas,	09,	999,224,Cifras Definitivas
1986,	12,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,62744000,Cifras Definitivas
1986,	12,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2259900,Cifras Definitivas
1986,	12,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,119,Cifras Definitivas
1986,	12,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,108927800,Cifras Definitivas
1986,	12,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,158,Cifras Definitivas
1987,	01,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4186,Cifras Definitivas
1987,	01,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2558,Cifras Definitivas
1987,	01,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,26700300,Cifras Definitivas
1987,	01,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,170292300,Cifras Definitivas
1987,	01,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,22932,Cifras Definitivas
1987,	01,Red de Transporte de Pasajeros,Rutas,	09,	999,224,Cifras Definitivas
1987,	01,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,61011000,Cifras Definitivas
1987,	01,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2213400,Cifras Definitivas
1987,	01,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,119,Cifras Definitivas
1987,	01,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,115921400,Cifras Definitivas
1987,	01,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,158,Cifras Definitivas
1987,	02,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4345,Cifras Definitivas
1987,	02,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2384,Cifras Definitivas
1987,	02,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,24600800,Cifras Definitivas
1987,	02,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,156800000,Cifras Definitivas
1987,	02,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,22918,Cifras Definitivas
1987,	02,Red de Transporte de Pasajeros,Rutas,	09,	999,224,Cifras Definitivas
1987,	02,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,54616000,Cifras Definitivas
1987,	02,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,1962800,Cifras Definitivas
1987,	02,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,119,Cifras Definitivas
1987,	02,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,107301600,Cifras Definitivas
1987,	02,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,158,Cifras Definitivas
1987,	03,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4310,Cifras Definitivas
1987,	03,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2542,Cifras Definitivas
1987,	03,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,27298600,Cifras Definitivas
1987,	03,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,177000700,Cifras Definitivas
1987,	03,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,22925,Cifras Definitivas
1987,	03,Red de Transporte de Pasajeros,Rutas,	09,	999,224,Cifras Definitivas
1987,	03,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,60662000,Cifras Definitivas
1987,	03,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2166900,Cifras Definitivas
1987,	03,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,119,Cifras Definitivas
1987,	03,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,121811400,Cifras Definitivas
1987,	03,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,158,Cifras Definitivas
1987,	04,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4428,Cifras Definitivas
1987,	04,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2528,Cifras Definitivas
1987,	04,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,27300000,Cifras Definitivas
1987,	04,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,173499000,Cifras Definitivas
1987,	04,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,23442,Cifras Definitivas
1987,	04,Red de Transporte de Pasajeros,Rutas,	09,	999,224,Cifras Definitivas
1987,	04,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,58506000,Cifras Definitivas
1987,	04,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2010000,Cifras Definitivas
1987,	04,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,119,Cifras Definitivas
1987,	04,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,109899000,Cifras Definitivas
1987,	04,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,158,Cifras Definitivas
1987,	05,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4483,Cifras Definitivas
1987,	05,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2576,Cifras Definitivas
1987,	05,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,27800800,Cifras Definitivas
1987,	05,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,180599800,Cifras Definitivas
1987,	05,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,23432,Cifras Definitivas
1987,	05,Red de Transporte de Pasajeros,Rutas,	09,	999,222,Cifras Definitivas
1987,	05,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,59784000,Cifras Definitivas
1987,	05,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2120400,Cifras Definitivas
1987,	05,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,119,Cifras Definitivas
1987,	05,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,116308900,Cifras Definitivas
1987,	05,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,158,Cifras Definitivas
1987,	06,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4321,Cifras Definitivas
1987,	06,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2485,Cifras Definitivas
1987,	06,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,26601000,Cifras Definitivas
1987,	06,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,204000000,Cifras Definitivas
1987,	06,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,23402,Cifras Definitivas
1987,	06,Red de Transporte de Pasajeros,Rutas,	09,	999,222,Cifras Definitivas
1987,	06,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,60955000,Cifras Definitivas
1987,	06,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2178000,Cifras Definitivas
1987,	06,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,119,Cifras Definitivas
1987,	06,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,116592000,Cifras Definitivas
1987,	06,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,158,Cifras Definitivas
1987,	07,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4355,Cifras Definitivas
1987,	07,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2538,Cifras Definitivas
1987,	07,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,27900000,Cifras Definitivas
1987,	07,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,183200700,Cifras Definitivas
1987,	07,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,23380,Cifras Definitivas
1987,	07,Red de Transporte de Pasajeros,Rutas,	09,	999,222,Cifras Definitivas
1987,	07,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,62339000,Cifras Definitivas
1987,	07,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2256800,Cifras Definitivas
1987,	07,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,119,Cifras Definitivas
1987,	07,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,120311000,Cifras Definitivas
1987,	07,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,158,Cifras Definitivas
1987,	08,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4312,Cifras Definitivas
1987,	08,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2408,Cifras Definitivas
1987,	08,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,26601100,Cifras Definitivas
1987,	08,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,174300600,Cifras Definitivas
1987,	08,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,23582,Cifras Definitivas
1987,	08,Red de Transporte de Pasajeros,Rutas,	09,	999,224,Cifras Definitivas
1987,	08,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,62347000,Cifras Definitivas
1987,	08,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2238200,Cifras Definitivas
1987,	08,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,132,Cifras Definitivas
1987,	08,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,121225500,Cifras Definitivas
1987,	08,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,169,Cifras Definitivas
1987,	09,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4340,Cifras Definitivas
1987,	09,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2535,Cifras Definitivas
1987,	09,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,26901000,Cifras Definitivas
1987,	09,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,197799000,Cifras Definitivas
1987,	09,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,23832,Cifras Definitivas
1987,	09,Red de Transporte de Pasajeros,Rutas,	09,	999,224,Cifras Definitivas
1987,	09,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,64464000,Cifras Definitivas
1987,	09,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2310000,Cifras Definitivas
1987,	09,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,132,Cifras Definitivas
1987,	09,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,117294000,Cifras Definitivas
1987,	09,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,169,Cifras Definitivas
1987,	10,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4336,Cifras Definitivas
1987,	10,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2494,Cifras Definitivas
1987,	10,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,27100200,Cifras Definitivas
1987,	10,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,185101000,Cifras Definitivas
1987,	10,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,23598,Cifras Definitivas
1987,	10,Red de Transporte de Pasajeros,Rutas,	09,	999,224,Cifras Definitivas
1987,	10,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,72957000,Cifras Definitivas
1987,	10,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2408700,Cifras Definitivas
1987,	10,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,132,Cifras Definitivas
1987,	10,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,125900300,Cifras Definitivas
1987,	10,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,169,Cifras Definitivas
1987,	11,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4343,Cifras Definitivas
1987,	11,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2571,Cifras Definitivas
1987,	11,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,29199000,Cifras Definitivas
1987,	11,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,184500000,Cifras Definitivas
1987,	11,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,24100,Cifras Definitivas
1987,	11,Red de Transporte de Pasajeros,Rutas,	09,	999,227,Cifras Definitivas
1987,	11,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,75145000,Cifras Definitivas
1987,	11,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2505000,Cifras Definitivas
1987,	11,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,132,Cifras Definitivas
1987,	11,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,134253000,Cifras Definitivas
1987,	11,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,169,Cifras Definitivas
1987,	12,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4343,Cifras Definitivas
1987,	12,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,2558,Cifras Definitivas
1987,	12,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,27001000,Cifras Definitivas
1987,	12,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,153598800,Cifras Definitivas
1987,	12,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,24360,Cifras Definitivas
1987,	12,Red de Transporte de Pasajeros,Rutas,	09,	999,227,Cifras Definitivas
1987,	12,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,72935000,Cifras Definitivas
1987,	12,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,2387000,Cifras Definitivas
1987,	12,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,132,Cifras Definitivas
1987,	12,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,119474000,Cifras Definitivas
1987,	12,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,169,Cifras Definitivas
1988,	01,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,4190,Cifras Definitivas
